,loan_id,infringed,contract_type,gender,has_own_car,has_own_realty,num_children,annual_income,credit_amount,credit_annuity,goods_valuation,income_type,education,family_status,housing_type,age,days_employed,car_age,occupation_type,num_family_members,region_rating,organization_type,score_ext_1,score_ext_2,score_ext_3,num_req_bureau_hour,num_req_bureau_day,num_req_bureau_week,num_req_bureau_month,num_req_bureau_qrt,num_req_bureau_year,past_avg_amount_annuity,past_avg_amt_application,past_avg_amt_credit,past_loans_approved,past_loans_refused,past_loans_canceled,past_loans_unused,past_loans_total
5599,5599,0,Cash loans,F,Y,Y,0,213172.0,45000.0,58112.6,884505.0,Working,Secondary / secondary special,Married,House / apartment,29,-1515,16.0,Accountants,1.0,1,Business Entity Type 3,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,25851.0,23892.0,98036.0,1.0,0.0,0.0,2.0,4.0
5600,5600,0,Cash loans,M,Y,Y,0,412952.0,219186.0,23513.4,832010.0,Working,Higher education,Separated,House / apartment,31,-640,18.0,Core staff,5.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5761.0,306947.0,304813.0,4.0,1.0,0.0,0.0,4.0
5601,5601,0,Cash loans,M,Y,N,1,45221.0,1084150.0,13491.0,461150.0,Working,Higher education,Married,House / apartment,42,-166,12.0,Laborers,2.0,2,Self-employed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25886.0,35411.0,49861.0,3.0,1.0,0.0,0.0,10.0
5602,5602,0,Cash loans,F,Y,Y,1,250258.0,109700.0,30625.5,1580499.0,State servant,Higher education,Married,House / apartment,21,-3700,10.0,Core staff,2.0,2,School,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,4587.0,80443.0,65870.0,1.0,0.0,3.0,2.0,2.0
5603,5603,0,Revolving loans,F,Y,Y,0,165280.0,1240114.0,41719.0,894845.0,Working,Secondary / secondary special,Married,House / apartment,40,-2955,22.0,Sales staff,4.0,2,Transport: type 4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,19607.0,62143.0,208922.0,2.0,0.0,0.0,0.0,3.0
5604,5604,0,Revolving loans,F,Y,Y,0,220224.0,408010.0,52215.5,76849.0,Working,Higher education,Married,House / apartment,56,-7770,3.0,Medicine staff,2.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3161.0,37802.0,64661.0,7.0,0.0,0.0,0.0,15.0
5605,5605,0,Cash loans,F,Y,N,0,193950.0,396574.0,57280.4,929798.0,Working,Secondary / secondary special,Married,House / apartment,42,-659,5.0,Sales staff,2.0,2,Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3584.0,64243.0,67208.0,2.0,1.0,1.0,0.0,7.0
5606,5606,0,Cash loans,F,Y,N,0,205440.0,1077456.0,22443.3,1276144.0,Working,Secondary / secondary special,Married,House / apartment,23,-2443,5.0,High skill tech staff,2.0,2,Restaurant,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10544.0,23837.0,34139.0,7.0,1.0,2.0,1.0,2.0
5607,5607,0,Cash loans,M,Y,N,1,105483.0,341755.0,34848.9,833780.0,Working,Higher education,Married,House / apartment,29,-1975,5.0,Cleaning staff,3.0,1,Self-employed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16482.0,84706.0,32249.0,2.0,0.0,0.0,0.0,7.0
5608,5608,0,Cash loans,F,Y,Y,0,122465.0,943660.0,36899.2,1275175.0,Working,Lower secondary,Married,House / apartment,59,-259,22.0,Drivers,4.0,2,Kindergarten,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,13187.0,183858.0,56252.0,4.0,0.0,0.0,0.0,7.0
5609,5609,1,Cash loans,M,Y,N,0,354788.0,233201.0,17378.2,856994.0,Commercial associate,Higher education,Single / not married,Municipal apartment,29,-166,14.0,Core staff,3.0,3,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10566.0,9390.0,46409.0,2.0,1.0,0.0,0.0,3.0
5610,5610,0,Cash loans,M,Y,N,0,280655.0,201254.0,41013.0,652312.0,Working,Higher education,Married,House / apartment,37,-3744,18.0,Core staff,4.0,2,Transport: type 4,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14610.0,29330.0,157890.0,7.0,0.0,1.0,0.0,3.0
5611,5611,0,Cash loans,M,Y,Y,0,342595.0,220648.0,47153.1,815240.0,State servant,Higher education,Married,House / apartment,30,-586,3.0,Drivers,3.0,2,Construction,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21513.0,204271.0,47462.0,3.0,1.0,0.0,1.0,13.0
5612,5612,0,Cash loans,F,Y,Y,0,98028.0,1000102.0,25705.6,761839.0,Commercial associate,Lower secondary,Single / not married,House / apartment,37,-501,4.0,Laborers,3.0,2,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5552.0,146717.0,53623.0,8.0,0.0,4.0,0.0,16.0
5613,5613,0,Cash loans,M,Y,Y,0,258790.0,221708.0,62487.0,947443.0,State servant,Incomplete higher,Single / not married,House / apartment,31,-525,22.0,Core staff,3.0,2,Self-employed,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10225.0,143426.0,42712.0,3.0,2.0,1.0,1.0,6.0
5614,5614,0,Cash loans,F,Y,Y,0,184517.0,293955.0,33527.2,1274230.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28,-1329,17.0,Sales staff,3.0,2,Self-employed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17446.0,30214.0,261653.0,1.0,1.0,0.0,0.0,3.0
5615,5615,0,Revolving loans,F,Y,N,1,217919.0,678532.0,25395.8,887799.0,Commercial associate,Higher education,Single / not married,House / apartment,34,-168,0.0,Drivers,2.0,1,Agriculture,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13121.0,50503.0,167162.0,5.0,2.0,1.0,0.0,3.0
5616,5616,0,Cash loans,F,Y,N,1,405556.0,211979.0,52440.0,591597.0,Working,Higher education,Separated,House / apartment,38,-4500,0.0,Drivers,4.0,2,Mobile,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14121.0,311296.0,765902.0,1.0,0.0,0.0,0.0,3.0
5617,5617,0,Revolving loans,M,Y,Y,2,197120.0,538026.0,39935.7,341083.0,Working,Incomplete higher,Civil marriage,House / apartment,38,-10356,3.0,Drivers,3.0,2,Transport: type 4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2242.0,115594.0,157393.0,5.0,0.0,0.0,0.0,2.0
5618,5618,0,Cash loans,M,Y,Y,0,189721.0,798872.0,29003.1,237253.0,Commercial associate,Higher education,Married,House / apartment,34,-790,15.0,Laborers,2.0,1,Religion,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,21025.0,838968.0,61619.0,3.0,0.0,1.0,0.0,2.0
5619,5619,0,Revolving loans,F,Y,Y,0,227582.0,533709.0,22978.6,850570.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44,-3089,1.0,Sales staff,1.0,2,Kindergarten,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,676.0,139078.0,41174.0,5.0,1.0,1.0,0.0,5.0
5620,5620,0,Revolving loans,M,Y,N,0,229243.0,1437034.0,31726.6,594169.0,Working,Secondary / secondary special,Married,House / apartment,31,-3579,15.0,Sales staff,2.0,2,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21004.0,27710.0,187819.0,4.0,0.0,1.0,0.0,2.0
5621,5621,0,Cash loans,M,Y,Y,1,192568.0,619426.0,28153.7,355139.0,Working,Secondary / secondary special,Married,House / apartment,27,-544,9.0,Laborers,2.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4307.0,100410.0,4436.0,1.0,0.0,0.0,1.0,8.0
5622,5622,0,Cash loans,M,Y,Y,0,202435.0,660948.0,33288.2,368902.0,Working,Higher education,Married,With parents,29,-8670,0.0,Core staff,2.0,2,School,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,19262.0,55656.0,324984.0,2.0,0.0,0.0,0.0,4.0
5623,5623,0,Cash loans,M,Y,Y,2,246748.0,935565.0,22731.5,415562.0,Working,Higher education,Married,House / apartment,37,-2386,11.0,Core staff,2.0,2,Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8287.0,149434.0,37536.0,1.0,2.0,0.0,0.0,3.0
5624,5624,0,Cash loans,M,Y,N,1,418972.0,459078.0,72948.6,933501.0,Working,Lower secondary,Civil marriage,House / apartment,35,-523,11.0,Core staff,3.0,2,Business Entity Type 3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16750.0,157156.0,206107.0,3.0,0.0,1.0,0.0,2.0
5625,5625,0,Cash loans,F,Y,N,0,85297.0,588250.0,41160.6,489550.0,State servant,Lower secondary,Civil marriage,House / apartment,30,-3611,5.0,Laborers,3.0,2,Government,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3066.0,301697.0,7784.0,4.0,0.0,2.0,0.0,3.0
5626,5626,0,Cash loans,F,Y,N,1,341632.0,1202579.0,51015.1,850517.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39,-2385,6.0,Sales staff,3.0,2,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2768.0,269078.0,141071.0,3.0,1.0,2.0,0.0,6.0
5627,5627,0,Cash loans,F,Y,N,1,141613.0,2069311.0,25674.4,518304.0,Working,Higher education,Single / not married,House / apartment,37,-985,5.0,Managers,3.0,2,Medicine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10160.0,381544.0,61552.0,3.0,0.0,4.0,0.0,6.0
5628,5628,0,Cash loans,M,Y,Y,0,98025.0,1169020.0,41594.1,1197216.0,Working,Lower secondary,Married,With parents,37,-1867,14.0,Waiters/barmen staff,2.0,2,Transport: type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6373.0,140758.0,660055.0,5.0,1.0,0.0,0.0,8.0
5629,5629,0,Cash loans,F,Y,N,0,224617.0,397739.0,26646.7,135809.0,Commercial associate,Higher education,Married,House / apartment,35,-6245,11.0,IT staff,4.0,2,Business Entity Type 3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,44954.0,52569.0,319439.0,3.0,0.0,0.0,0.0,1.0
5630,5630,0,Cash loans,F,Y,Y,1,234309.0,127172.0,30187.3,643842.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21,-9886,2.0,Accountants,2.0,3,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13077.0,0.0,56355.0,3.0,0.0,1.0,0.0,1.0
5631,5631,1,Cash loans,F,Y,N,1,129004.0,365840.0,31712.2,585020.0,Working,Secondary / secondary special,Widow,House / apartment,23,-385,18.0,Private service staff,2.0,3,Transport: type 4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3887.0,23689.0,134980.0,5.0,0.0,2.0,0.0,4.0
5632,5632,0,Cash loans,M,Y,Y,1,349717.0,1098783.0,47281.7,213961.0,Working,Incomplete higher,Single / not married,House / apartment,41,-465,0.0,Sales staff,5.0,2,Police,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9058.0,532254.0,446227.0,3.0,0.0,0.0,0.0,5.0
5633,5633,0,Cash loans,F,Y,Y,1,276037.0,839775.0,31155.7,502351.0,Working,Secondary / secondary special,Married,House / apartment,29,-4287,3.0,Laborers,2.0,2,Business Entity Type 3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,12317.0,138699.0,67962.0,2.0,0.0,0.0,0.0,3.0
5634,5634,0,Cash loans,F,Y,Y,1,217368.0,1006639.0,15167.9,316348.0,Working,Secondary / secondary special,Married,House / apartment,34,-9512,14.0,Core staff,5.0,2,Other,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10594.0,775844.0,199547.0,3.0,1.0,3.0,0.0,3.0
5635,5635,0,Cash loans,M,Y,N,1,300827.0,462538.0,39976.5,348480.0,Working,Higher education,Widow,House / apartment,37,-1249,66.0,Laborers,4.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8194.0,343921.0,10971.0,4.0,0.0,0.0,0.0,1.0
5636,5636,0,Cash loans,F,Y,Y,0,228358.0,1308772.0,20296.8,338663.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35,-554,19.0,Accountants,3.0,2,Medicine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6009.0,526807.0,38399.0,6.0,2.0,0.0,0.0,2.0
5637,5637,0,Cash loans,M,Y,Y,0,110431.0,701805.0,31820.1,975948.0,Working,Higher education,Married,House / apartment,40,-2905,9.0,Drivers,4.0,1,Business Entity Type 3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2928.0,505175.0,195070.0,4.0,1.0,1.0,0.0,1.0
5638,5638,0,Cash loans,F,Y,Y,0,683078.0,468877.0,9031.0,206308.0,Working,Higher education,Single / not married,House / apartment,33,-2296,6.0,Core staff,2.0,3,Self-employed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17828.0,232467.0,296175.0,6.0,9.0,1.0,0.0,5.0
5639,5639,0,Cash loans,F,Y,Y,1,403354.0,148668.0,20516.1,403293.0,Working,Higher education,Single / not married,House / apartment,46,-1103,14.0,Core staff,2.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10683.0,14164.0,124516.0,9.0,1.0,1.0,0.0,2.0
5640,5640,0,Cash loans,F,Y,Y,1,358270.0,392064.0,63613.0,406923.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52,-358,0.0,Drivers,2.0,2,Business Entity Type 3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11620.0,169160.0,69907.0,5.0,0.0,1.0,0.0,4.0
5641,5641,0,Cash loans,F,Y,N,0,170120.0,390759.0,105595.3,950673.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34,-4478,64.0,Managers,3.0,2,Self-employed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,37053.0,0.0,25504.0,1.0,0.0,5.0,0.0,4.0
5642,5642,1,Cash loans,M,Y,N,0,199006.0,243119.0,9811.9,668962.0,Working,Higher education,Married,House / apartment,44,-991,11.0,Security staff,1.0,1,Security Ministries,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14998.0,19065.0,126650.0,2.0,0.0,0.0,0.0,1.0
5643,5643,0,Cash loans,F,Y,Y,1,186447.0,338459.0,24584.8,376444.0,Working,Higher education,Married,House / apartment,21,-1936,0.0,Laborers,2.0,2,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7410.0,177712.0,116876.0,2.0,3.0,1.0,0.0,10.0
5644,5644,0,Cash loans,F,Y,Y,0,233186.0,451084.0,40867.7,408268.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31,-2062,8.0,Managers,1.0,3,Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15928.0,153240.0,181474.0,2.0,0.0,0.0,0.0,3.0
5645,5645,0,Cash loans,F,Y,Y,1,282222.0,882982.0,30385.1,400980.0,Commercial associate,Higher education,Married,House / apartment,46,-251,17.0,IT staff,2.0,2,Kindergarten,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9208.0,96983.0,182857.0,2.0,5.0,0.0,0.0,1.0
5646,5646,0,Cash loans,F,Y,Y,0,173885.0,1175605.0,29243.8,326591.0,Working,Incomplete higher,Married,House / apartment,43,-452,6.0,Laborers,2.0,3,Government,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,35217.0,178407.0,30297.0,2.0,3.0,3.0,1.0,6.0
5647,5647,0,Cash loans,F,Y,Y,0,149985.0,613235.0,11934.2,443332.0,Working,Higher education,Married,House / apartment,33,-692,18.0,Laborers,2.0,2,Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15803.0,1289475.0,80953.0,3.0,0.0,0.0,0.0,3.0
5648,5648,0,Cash loans,F,Y,N,0,142540.0,253717.0,24182.1,503900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30,-7007,0.0,Medicine staff,1.0,2,Government,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27578.0,242644.0,548275.0,6.0,0.0,3.0,1.0,4.0
5649,5649,0,Cash loans,M,Y,Y,1,210424.0,929158.0,49437.4,874972.0,Working,Higher education,Married,House / apartment,36,-603,42.0,High skill tech staff,2.0,2,Medicine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22949.0,0.0,74553.0,3.0,0.0,0.0,0.0,1.0
5650,5650,0,Revolving loans,M,Y,N,1,486975.0,81688.0,14924.6,866410.0,Working,Higher education,Single / not married,House / apartment,28,-355,8.0,Drivers,1.0,2,Industry: type 13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7813.0,260953.0,437907.0,5.0,1.0,4.0,0.0,1.0
5651,5651,0,Revolving loans,F,Y,Y,0,149228.0,405385.0,50743.4,297558.0,Working,Secondary / secondary special,Single / not married,House / apartment,40,-9485,5.0,Waiters/barmen staff,3.0,3,Business Entity Type 2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8997.0,202076.0,174837.0,4.0,0.0,9.0,0.0,1.0
5652,5652,0,Cash loans,M,Y,N,0,240415.0,1187162.0,40131.6,161367.0,Working,Secondary / secondary special,Married,House / apartment,26,-864,2.0,Laborers,2.0,1,Security,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15126.0,233718.0,428257.0,4.0,0.0,0.0,0.0,4.0
5653,5653,0,Cash loans,F,Y,Y,1,214611.0,654593.0,29750.4,1355312.0,Working,Secondary / secondary special,Single / not married,House / apartment,21,-4024,15.0,Laborers,1.0,2,Insurance,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,23829.0,138112.0,126908.0,7.0,3.0,0.0,0.0,1.0
5654,5654,1,Revolving loans,F,Y,Y,1,196628.0,364591.0,39405.1,1305176.0,Working,Higher education,Married,House / apartment,35,-1013,11.0,Laborers,4.0,2,Telecom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26454.0,24067.0,227351.0,3.0,0.0,0.0,0.0,4.0
5655,5655,0,Cash loans,F,Y,Y,1,105937.0,447874.0,35078.2,575762.0,Working,Higher education,Married,House / apartment,34,-1227,11.0,Core staff,2.0,2,Self-employed,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28507.0,86754.0,60541.0,5.0,0.0,4.0,0.0,4.0
5656,5656,0,Cash loans,F,Y,Y,0,331745.0,1316673.0,30599.0,384044.0,Working,Secondary / secondary special,Civil marriage,House / apartment,32,-763,5.0,Medicine staff,3.0,2,Industry: type 9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21576.0,2689.0,269778.0,3.0,2.0,1.0,0.0,8.0
5657,5657,0,Cash loans,F,Y,N,0,133985.0,731319.0,14956.7,1282473.0,Working,Secondary / secondary special,Married,Municipal apartment,27,-4550,10.0,Cooking staff,1.0,1,Business Entity Type 3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6712.0,143195.0,152849.0,2.0,2.0,0.0,1.0,4.0
5658,5658,0,Cash loans,M,Y,Y,0,394876.0,111239.0,44818.3,380598.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39,-2403,10.0,Core staff,1.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7335.0,235924.0,107703.0,4.0,3.0,0.0,0.0,4.0
5659,5659,0,Revolving loans,M,Y,Y,1,132686.0,82712.0,27788.7,743646.0,Working,Higher education,Married,House / apartment,29,-46,15.0,Sales staff,3.0,2,Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8098.0,57810.0,192470.0,7.0,0.0,1.0,0.0,7.0
5660,5660,0,Revolving loans,M,Y,Y,0,150046.0,1043522.0,60959.9,67870.0,Working,Higher education,Married,Municipal apartment,34,-3291,19.0,Sales staff,3.0,2,Business Entity Type 1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5795.0,73178.0,439287.0,5.0,0.0,3.0,0.0,4.0
5661,5661,0,Cash loans,F,Y,Y,1,146820.0,1002527.0,19802.5,491157.0,State servant,Higher education,Married,House / apartment,56,-1048,1.0,Core staff,3.0,2,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7017.0,62765.0,196322.0,6.0,0.0,3.0,0.0,5.0
5662,5662,0,Cash loans,M,Y,N,1,250829.0,548763.0,44624.9,1226548.0,Working,Higher education,Single / not married,House / apartment,29,-3092,3.0,Sales staff,1.0,2,Business Entity Type 3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,23107.0,107158.0,89540.0,2.0,1.0,2.0,0.0,19.0
5663,5663,0,Cash loans,M,Y,N,0,102739.0,181954.0,65210.9,45000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,42,-8883,9.0,Accountants,1.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5976.0,284610.0,87437.0,2.0,0.0,2.0,0.0,5.0
5664,5664,0,Cash loans,F,Y,Y,1,136813.0,294414.0,16759.5,1890424.0,Working,Higher education,Separated,House / apartment,25,-2290,7.0,High skill tech staff,3.0,1,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,58692.0,52658.0,271016.0,2.0,4.0,0.0,0.0,5.0
5665,5665,0,Cash loans,F,Y,Y,0,192422.0,236243.0,42174.0,1368398.0,Commercial associate,Higher education,Separated,House / apartment,52,-4196,18.0,Managers,2.0,3,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29003.0,12481.0,316458.0,8.0,0.0,0.0,0.0,17.0
5666,5666,0,Cash loans,M,Y,Y,0,144272.0,45000.0,34145.4,496556.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32,-5486,20.0,Core staff,3.0,2,Police,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,13453.0,53104.0,4812.0,2.0,1.0,5.0,0.0,6.0
5667,5667,0,Cash loans,F,Y,Y,1,169689.0,904746.0,27863.9,373408.0,Working,Secondary / secondary special,Married,House / apartment,43,-4878,5.0,Core staff,3.0,2,Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,21835.0,69746.0,116540.0,6.0,7.0,0.0,0.0,3.0
5668,5668,1,Revolving loans,F,Y,N,1,490714.0,1120960.0,15539.6,411270.0,State servant,Higher education,Married,House / apartment,46,-1952,8.0,Accountants,2.0,2,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14213.0,127230.0,449459.0,4.0,3.0,0.0,1.0,4.0
5669,5669,0,Cash loans,M,Y,N,2,229925.0,261744.0,34932.5,457820.0,Working,Academic degree,Single / not married,House / apartment,34,-4818,3.0,Laborers,2.0,2,School,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24614.0,113190.0,316667.0,1.0,1.0,0.0,0.0,4.0
5670,5670,0,Cash loans,F,Y,N,2,362259.0,450263.0,29526.6,424402.0,Working,Lower secondary,Married,House / apartment,27,-142,7.0,Accountants,4.0,2,Housing,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7043.0,81004.0,644010.0,12.0,0.0,0.0,0.0,5.0
5671,5671,0,Cash loans,F,Y,Y,1,150620.0,373340.0,21802.6,563341.0,Working,Higher education,Married,House / apartment,46,-688,0.0,Realty agents,2.0,2,Trade: type 2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.0,137860.0,75249.0,2.0,1.0,3.0,0.0,7.0
5672,5672,0,Cash loans,M,Y,N,1,147839.0,746065.0,38345.1,647238.0,Working,Secondary / secondary special,Married,House / apartment,45,-1637,3.0,Managers,4.0,3,Electricity,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,17087.0,79864.0,133713.0,6.0,0.0,0.0,1.0,10.0
5673,5673,0,Cash loans,M,Y,N,0,272297.0,550589.0,45836.9,755906.0,Working,Higher education,Married,House / apartment,28,-1024,23.0,Medicine staff,3.0,2,Business Entity Type 3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11727.0,543771.0,94103.0,6.0,0.0,0.0,0.0,4.0
5674,5674,0,Cash loans,F,Y,N,0,102585.0,494143.0,11197.8,925376.0,Commercial associate,Higher education,Married,House / apartment,51,-313,17.0,Drivers,4.0,2,Industry: type 7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.0,245923.0,35376.0,7.0,0.0,0.0,0.0,12.0
5675,5675,1,Cash loans,F,Y,Y,1,253145.0,304907.0,26040.4,888856.0,Working,Secondary / secondary special,Married,House / apartment,39,-1747,0.0,Sales staff,2.0,2,Culture,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,29466.0,64532.0,52277.0,4.0,4.0,1.0,0.0,3.0
5676,5676,0,Cash loans,F,Y,Y,0,239379.0,1141336.0,27839.6,826399.0,Working,Secondary / secondary special,Separated,House / apartment,47,-2798,3.0,Low-skill Laborers,2.0,2,Self-employed,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26563.0,73966.0,330431.0,4.0,1.0,1.0,0.0,2.0
5677,5677,0,Cash loans,M,Y,Y,0,149216.0,488917.0,23520.9,1447435.0,Working,Higher education,Separated,House / apartment,21,-112,15.0,Cleaning staff,3.0,3,Business Entity Type 2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23858.0,65122.0,441869.0,13.0,0.0,3.0,1.0,3.0
5678,5678,0,Cash loans,F,Y,Y,2,224062.0,1214949.0,27127.1,836552.0,State servant,Higher education,Married,House / apartment,33,-666,0.0,Drivers,1.0,2,Self-employed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12527.0,56690.0,278260.0,2.0,0.0,1.0,0.0,2.0
5679,5679,0,Cash loans,F,Y,Y,0,258306.0,75875.0,38634.8,286644.0,Working,Higher education,Married,House / apartment,40,-2994,1.0,Managers,2.0,2,Restaurant,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44295.0,97535.0,359836.0,2.0,0.0,0.0,0.0,15.0
5680,5680,0,Revolving loans,F,Y,N,0,301363.0,146075.0,19387.3,456685.0,Working,Higher education,Married,House / apartment,34,-599,21.0,Laborers,3.0,2,Transport: type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12777.0,142198.0,127518.0,2.0,0.0,3.0,1.0,3.0
5681,5681,0,Cash loans,F,Y,N,1,308653.0,615150.0,32361.8,433039.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,32,-15021,4.0,Drivers,2.0,3,Business Entity Type 3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17917.0,57805.0,555845.0,6.0,1.0,1.0,1.0,2.0
